year,date,time,speakers,title,abstract,type,tags,slides,video,audio
2014,2014-10-01,12:00pm – 12:30pm,Jenny Jing (University of Toronto) | Marc Lalonde (University of Toronto) | Amaz Taufique (Scholars Portal) | Christina Zoricic (Western University),Adding e-resources license information to library systems- three libraries’ approaches,"Recent changes to Canada’s Copyright Act have propelled copyright and licensed use into the spotlight at Colleges and Universities in Canada. Ensuring that comprehensive information on licensing permissions is displayed to our users is an urgent task. This session will look at three different approaches at Western University, Queen’s University, and University of Toronto regarding the implementation of a licensing permissions workflow using Ontario Council of University Libraries (OCUL) Usage Rights database (OUR). We will give a quick introduction to OUR license database and talk about how the Scholars Portal deployed it out to schools. The three universities will share with audience the process/workflow, sample sites and go over how we discussed this issue with other libraries.",talk,,,,
2014,2014-10-01,2:15pm – 3:00pm,"Jason A. Clark (Montana State University, Bozeman, MT) | Scott W.H. Young (Montana State University, Bozeman, MT)",Linked Data is People: Using Linked Data to Reshape the Library Staff Directory,"One of our greatest library resources is library personnel. Most libraries have staff directory information published on the web, yet most of this data is trapped in local silos, PDFs, or unstructured HTML markup. With this in mind, the library informatics team at our academic library set a goal of remaking our people pages by connecting the local staff database to the Linked Open Data (LOD) cloud. In pursuing linked data integration for library staff, we have realized two primary use cases: improving the search engine optimization (SEO) for people pages and creating research network graphs.In this presentation we will focus on the linked data workflows and ontology expressions developed around this project.
– Defining strengths and weaknesses of leading LOD vocabularies for person entities, such as schema.org, VIAF, FOAF, LCSH, and ORCiD
– Detailing and sharing the ontology and data structures used for expressing relationships among people and research topics
– Demonstrating SEO techniques and results for surfacing people within commercial search engines
– Visualizing research networks and people recommendations based on the graph data mode",talk,,,,
2014,2014-10-01,3:10pm – 3:25pm,Kaouther Azouz (University Charles de Gaulle – Lille),Linked open data: a new trend of highlighting libraries trustworthiness on the web,"Trustworthiness and data’s reliability are nowadays current problems of web communities. Linked open data endeavors finding solutions by integrating reliable data’s providers, such as libraries. This purpose is getting very important, particularly with the overflowing of a massive amount of data and the emergence of a current demand: seeking for trustworthiness data and reliable providers. What are the main features of this reliability? Why should we consider libraries data as trustworthy? All along this study we will focus on the analysis of this major idea.",lightning,,,,
2014,2014-10-01,3:25pm - 3:40pm,"Bobbi Fox (Harvard University, Cambridge, MA) | Gloria Korsman (Harvard University, Cambridge, MA)
",Unlocking the Door,"To locate course reserves information at Harvard, students usually navigate several screens. For more than one course, they must repeat the process; there is no shortcut
Our centrally managed and highly functional reserves processing system works well for librarians, but the student-facing presentation was straight-jacketed by a SOAP interface accessible only through Harvard’s decade-old, home-grown LMS.
Our evidence-based project, Course Reserves Unleashed!, leverages Solr 4 and RESTful API techniques to release reserves data into the wild, Our work opens up the opportunity for schools to feed in their other reserves data, for repurposing on their own websites and LMS.
",lightning,,,,
2014,2014-10-01,3:40pm - 3:55pm,"Alex Garnett (Simon Fraser University, Burnaby, BC)",Piping Hot: Little Bins in Big Workflows,"Linux(/UNIX) nerds have for years been talking up the advantages of having small programs “do one thing well” and stream something or other through your pipes. 98% of regular people have stopped listening by then, afraid of being offered a free colonoscopy. This session will provide a sort of re-grounding of that Linux philosophy for library work circa 2014 by looking at how non-programmer-but-perhaps-terminal-savvy folk can use some of those small programs to automate still-unautomated tasks, solve still-unsolved problems, and occasionally feel like a much more deft and handy programmer than you’re supposed to be!",lightning,,,,
2014,2014-10-01,3:55pm - 4:10pm,Channarong Intahchomphoo (University of Ottawa) | Margo Jeske (University of Ottawa),The User Experience Study: Student Views on the Principles of Legal Research Website of the University of Ottawa’s Brian Dickson Law Library,"The Principles of Legal Research Website of University of Ottawa’s Brian Dickson Law Library is used as a bilingual (English and French) online learning tool for all first year students in both Common Law and Civil Law. Law librarians apply this e-learning website to facilitate teaching components such as student assignments, and assessments. This user experience study aims to investigate law students’ real experience with the system. Their feedback will be used for future development planning as well as analysing user behaviour trends. The researchers investigate the following aspects: accuracy of information, interface design, navigation system, Web 2.0, social media, and smartphone version.",lightning,,,,
2014,2014-10-02,8:45am – 9:15am,Karen Coombs (WorldShare Platform),RDF and Discovery in the Real World(cat),"The new WorldCat Discovery API has the typical abilities you’d expect for building your own local discovery world: search access to WorldCat bibliographic and article data, facets, a variety of search indexes, and links to holdings. But data modeling is where we really started to geek out with the WorldCat Discovery API. When we looked to a semantic web model for bibliographic data, we ended up applying a schema.org model to the response data in our new WorldCat Discovery API. Web service clients will find data readymade for embedding RDFa properties in their HTML output, enabling major search engines to understand the data sitting behind your user interface.Developers familiar with RDF data and serializations may be skeptical that the academic background for semantic web serializations like RDF/XML would make a good candidate for a highly usable, modern API. So were we.We’ll provide an overview of working with RDF data in a real-world context, including the data modeling for bibliographic data, and how to produce usable data responses that dodge both the complexity of MARC and the simplicity of Dublin Core. We’ll discuss the recent developments around RDF data, specifically the work around JSON for Linked Data, or JSON-LD. Emphasis will be paid to the ways in which the JSON-LD API and the JSON-LD Framing specification allow us to work with raw RDF data and construct semantically rich data that is easily consumable using an object-oriented programming paradigm.",talk,,,,
2014,2014-10-02,9:25am – 9:55am,Steve Marks (University of Toronto) | Amaz Taufique (ScholarsPortal),Under the Hood with OpenStack,"In implementing the early stages of the Ontario Digital Library Research Cloud (ODLRC), the staff at the University of Toronto and Scholars Portal have learned a lot of lessons about the OpenStack software: how it operates, what it does well and doesn’t, and the requirements for running it over a geographically distributed area. As OpenStack is an increasingly popular topic of conversation in the storage and distributed computing world, we’d like to share some of these experiences with the community.We will discuss our experiences setting up our first WAN-distributed storage network and lessons learned from coordinating the creation of a storage cluster spanning the Toronto metropolitan area. We’ll also discuss progress on the other areas of the project, and talk about hardware and other configuration considerations for anyone starting a new OpenStack implementation.",talk,,,,
2014,2014-10-02,10:05am – 11:05am,"Gillian Byrne (Ryerson University, Toronto) | Andrew McAlorum (University of Toronto) | Tim Ribaric (Brock University, St. Catharines, ON) | Graham Stewart (University of Toronto) | Steve Marks (University of Toronto)",Panel: Have you Tried Turning it off and Back On Again? Rebooting Library Technology Conversations,,panel,,,,
2014,2014-10-02,11:45am – 12:45am,Jesse Brown (CanadaLand),Closing Keynote: Productivity and Collaboration in the Age of Digital Distraction,"Has technology actually made us more productive, or does it just distract us with endless diversions? In this interactive presentation, Jesse Brown explains how the world’s most progressive organizations are rethinking productivity and tapping into the collaborative social dynamics of the transparent, networked workplace.","keynote, binkley",,,,
