year,date,time,speakers,title,abstract,type,tags,slides,video,audio
2012,2012-10-20,10:45 – 11:00        ,Sarah Severson (Moment Factory),Dead easy data visualization for libraries,,lightning,,,,
2012,2012-10-20,11:00 – 11:15	,"Mike Kastellec (North Carolina State University, Raleigh, NC)",New Means to New Ends,,lightning,,,,
2012,2012-10-20,11:15 – 12:00 ,Graham Stewart (University of Toronto),Cooking with Chef at the University of Toronto Libraries: Automated Deployment of Web Applications in a Library Context,"The Information Technology Services department at the University of Toronto Libraries manages a substantial server and storage infrastructure in support of the Library’s roles of connecting users to resources wherever they are, and enabling excellence in teaching, research and scholarship. Our infrastructure runs well over 150 websites on many different servers, both virtual and physical.In 2011 we began using an open source tool, Chef, to manage our growing environment. Chef allows for the automation of server infrastructure by writing code to create abstract definitions of infrastructure elements, and applying these definitions to servers. In theory, everything required to build an infrastructure can exist as source code, independent of hardware. “Infrastructure as code”.Chef is an excellent tool for any organizing facing scaling problems, configuration challenges, efficiency issues, budget tightening, and for those considering cloud-based deployments.In particular, we have been using Chef to manage the installation and configuration of several applications of interest to the Library community: EZProxy, Endeca, Islandora, and Drupal. We have written “cookbooks” to enable the rapid deployment of these applications, in arepeatable and predictable manner.This presentation will discuss why tools like Chef should be of particular interest to Libraries in times of rapid technological change, growing user demand for resources, and ongoing budget constraints. The presentation will cover Chef’s design, capabilities, features, and advantages, and will include a live demonstration: building a Drupal server from bare hardware and adding it to a live web cluster.",talk,,,,
2012,2012-10-20,"1:30 – 2:30	
",Hugh McGuire,"""Keeping Books Open""",,"binkley, talk",,,,
2012,2012-10-20,"2:30 – 2:50	
",,Hackfest reports,,report,,,,
2012,2012-10-20,"2:50 – 3:35	
","William Denton (York University, Toronto) | Cameron Metcalf (University of Ottawa) | Kevin Bowrin (Carleton University, Ottawa)",SPLURGE: The Scholars Portal Library Usage-based Recommendation Engine,"We will outline the birth and delivery of SPLURGE (Scholars Portal Library Usage-based Recommendation Generation Engine). SPLURGE came about as an idea to build up a book title recommendation service by pooling circulation data from university libraries in the province of Ontario. Following the precedent of a project that was launched by the Joint Information Systems Committee (JISC) in the United Kingdom, a group of Systems folks in Ontario met and surmised it would be interesting to start collecting circulation data that could then be fed back into the school’s various catalogue interfaces. The data would make it possible to provide context-sensitive book suggestions, to researchers, in the search results: in the manner Amazon or EBay recommends items for purchase to its shoppers.Following the launch of a GitHub site for the project and armed with only a rough outline of the goals, over twenty five people from sixteen institutions gathered for a single hackfest event to explore and discuss the possible paths to further bring SPLURGE into fruition. Is this another add-on that will serve to simply spoon-feed our users? Or, will SPLURGE zestfully put the dip back into serendipity for those researchers who might have otherwise not connected potential resources in their initial catalogue queries? How too, might such a tool be used to aid in a Library’s collection development? All in all, it’s going to be a tool that lets you question the answers. We’ll show how it works, how we built it, how you can use it, and where it could go.",talk,,,,
2012,2012-10-20,3:50 – 4:05	,"Janet Rothney (University of Manitoba, Winnipeg)",Sharing the Unshareable &#8211; Dental Clinic Images in a University Image Repository,,lightning,,,,
2012,2012-10-20,"4:05 – 5:00	
","Marc Comeau  (Dalhousie University, Halifax, NS) | Riel Gallant (Dalhousie University, Halifax, NS) | Michael Groenendyk (Dalhousie University, Halifax, NS)",Discovering New Dimensions,"Through the summer of 2012, the Dalhousie Libraries implemented a pilot project to put 3D printing and scanning technologies in the hands of students who have not traditionally had access to it. The primary goal of this project was to help bridge the digital divide that currently exists with this technology. While 3D printers and scanners are already present on the Dalhousie campus, they are very expensive and used almost exclusively in closed environments such as engineering labs. As such, they are mostly unavailable to most Dalhousie students. Through this project we sought to expose the entire campus to affordable, relatively user-friendly 3D printers and scanners.

We will discuss how this came about, how it was implemented and what lessons we’ve learned along the way. For those who are curious, the 3D printer will be at Access 2012 for a demonstration.",talk,,,,
2012,2012-10-21,9:30 – 10:15,Marc Pillon (Windsor Public Library),Why is it so hard to give away free books?,"You would think everyone would want a library card to access hundreds of thousands of free books and other media on every subject imaginable. But, that’s not the case. Why in many communities are active library users on the decline? Why won’t people come to the library? Perhaps it is the trip itself. In this age of Amazon, NetFlix, and Facebook, many of us are accustomed to quick and easy access to nearly everything. This level of access is especially well received with those of us who are just too busy to acquire services any other way. So busy in fact that going to the library is just too inconvenient.How do we conquer this problem? It isn’t feasible to put a library on every corner – or is it? What if the library were as convenient as getting gas or grabbing a coffee? This presentation will discuss the award-winning technology, partnerships, and philosophy that is driving Windsor Public Library to adopt new service delivery models both inside and outside the walls of the library including mobilizing staff with iPads and iPhones, removing desks, writing our own mobile apps, and providing service in non-traditional locations like department stores, grocery stores, coffee shops, pharmacies and special events. Windsor Public Library is just beginning this transition by creatively combining common parts from Apple, Microsoft, Cisco, and Telus.",talk,,,,
2012,2012-10-21,10:15 -11:00,"Sonya Betz  (MacEwan University, Edmonton, AB) | Robert Zylstra  (MacEwan University, Edmonton, AB)",We Can Do Better! Integrating APIs to improve the user experience,"Creating positive user experiences is central to the success of any online environment. We know that our virtual spaces should provide seamless streamlined access to resources and services. Unfortunately, the reverse is often true: users are thrust into a bewildering world of OPACS, databases, discovery tools, link resolvers, research guides, chat services, and web content. This nightmare array of disparate user spaces, multiple authentication schemes, confusing navigation, and frustrating mobile experiences alienates and distances users unfamiliar with the diverse tools librarians take for granted. Fortunately, the landscape of the vendor-client relationship is beginning to change, and we no longer need to rely as heavily on out-of-the-box user interfaces. With access to core resources and services via APIs, we can begin building the kinds of online spaces that our users want. At our institution, we are embarking on a project to begin integrating our ILS, discovery tool, and other web environments into our native content management system, working with vendors and developers to present search results, patron data, and content in a fully-featured cohesive online space. Phase one of this project will include an iOS app and a proof-of-concept mobile web environment (launch fall 2012), and as development progresses, we will begin to fully integrate targeted resources, services, and tools into our content management system.",talk,,,,
2012,2012-10-21,11:15 – 11:35,,Hackfest reports,,report,,,,
2012,2012-10-21,11:35 – 12:00,,ASK ANYTHING,,ama,,,,
2012,2012-10-21,12:00 – 1:00,Bess Sadler (Stanford),"Closing Keynote: Brain Injuries, Science Fiction, and Library Discovery",,keynote,,,,
