year,date,time,speakers,title,abstract,type,tags,slides,video,audio
2016,2016-10-06,11:20AM-12:05PM,Myron Groover (McMaster University) | John Fink (McMaster University),Splitting the AtoM: Implementing Access to Memory at McMaster University,"McMaster University's William Ready Division of Archives and Research Collections recently implemented a customised instance
of Access to Memory (AtoM), a FLOSS archival description platform. In this session, three members of the project team will
explore the complexities of implementing a major migration project involving highly unruly data, including: AtoM is based on
formal standards of archival description which often correspond inelegantly to the realities of how materials accumulate in
archives—what is a ""fonds"" vs. a ""collection"" in real terms? How can you describe a manuscript within an archival standard?
What do you do when an item has no attendant authority record? How do you address the inconsistencies in descriptive practise
that all institutions experience over time, as staff and standards change? From a technical perspective, we had the challenge of
migrating over 890 descriptive records from totally unstructured static HTML pages to the MySQL database which underlies
AtoM. This undertaking, and the major design changes we needed to make to customise AtoM to our institution and users,
presented some real logistical questions—especially given that each member of the project team reports to a different
supervisor. And what would any IT project be without a few bugs which take you completely by surprise when it's too late to
back out? Making the framework of the standard—and thus the software—fit the idiosyncracies of descriptive",talk,,,,
2016,2016-10-06,1:05PM-1:14PM,Tim Ribaric (Brock University),A Twitter Bot for the Rest of Us.,"Twitter indignation, Python, and low-cost VPS
services. To investigate all three I wanted to make a Twitter bot that exists at that intersection.
To that end @LIS_Grievances was created. The bot that would allow all of us Information
Professionals to air our grievances in anonymity. Visions of grandeur and @horse_ebooks ran
through my mind. Instead I got a lesson in increasing bot popularity and a good dose of
humility. This presentation will look at the components put together to create the bot as well as
some of the interesting things it has said. The trickle of tweets it has been responsible for vary
from benign to mildly insightful, and a bit obtuse. The best thing is no-one, including the guy
that runs the bot, knows who wrote the message except the original author.",lightning,,,,
2016,2016-10-06,1:14  - 1:23,J. Jack Unrau,"Transmitting in Cleartext: Digital Privacy Education for Reluctant
Technologists","Online privacy is a concern for everyone, not just technophiles. As issues of
digital surveillance and its political ramifications become increasingly well-known, the public's
appetite for skills and tools to cope has grown. Tor, encryption and the mechanics of online
tracking are complicated and segments of the public that know they should care aren't people
who've written a line of code or even read any Neal Stephenson novels. In public libraries we're
leading electronic privacy workshops for users who know they don't want to be spied on but
may not know what a web browser is. The challenges aren't just technological but
communicative. I'll be talking about the techniques that have (and haven't) worked for me in
helping users build these privacy-tech literacies, and what we tool-teachers need from tool-
makers to be the badass profession Snowden says we are.",lightning,,,,
2016,2016-10-06,1:23-1:32,Naomi Eichenlaub (Ryerson University),Making MARC Actionable: URIs in Subfield Zero ($0),"Uniform Resource
Identifiers (URIs) are globally unique character strings used to identify resources; they also play
a critical role in linking data on the Web. The addition of dereferenceable (ie. actionable) URIs
to MARC records is a significant step we can take in our current systems that will have
meaningful impact when our data is taken out of the ILS and translated for external use, for
example in discovery services. Moreover, the addition of URIs in our current systems will also
aid in the reuse of MARC data in the linked environment by facilitating migration to other
metadata formats. Making MARC actionable by adding URIs where appropriate and available
will also make our library metadata interoperable within the larger metadata and controlled
vocabulary communities. This lightning talk will survey work currently underway on
implementing URIs in MARC using $0, including initiatives coming out of the Library of
Congress Program for Cooperative Cataloging (PCC) Task Group on URIs in MARC, George
Washington University Libraries, and a small experiment at Ryerson University Library &
Archives (RULA).",lightning,,,,
2016,2016-10-06,1:32 - 1:41,Trina Grover (Ryerson University),You Made that Yourself?!,"Knitting is similar to coding because it’s binary, there
are 2 stitches that are combined in various ways to make new things. What happens when we
bring knitters and coders together? The Ryerson Digital Media Experience lab is building
resources and communities around computational textiles in order to enhance diversity in our
makerspace. Starting with beginner workshops to create simple knit fabrics, the program has
progressed to wearable computational fabrics. This experimental program has empowered
students and staff to merge old and new technologies to create objects that are both functional
and decorative.",lightning,,,,
2016,2016-10-06,1:41-1:50,Wiktor Rzeczkowski (McMaster University Library),Easing the Collaboration Curse for Access,"As people can achieve things
collectively that they cannot achieve individually, the cult of collaboration has become
ubiquitous and reached the knowledge work where uninterrupted concentration is the principal
virtue and where the collaboration interruptions, meetings, emails, calls become a curse. In this
lightning talk an approach will be presented to ease the collaboration curse in the area of
development and maintenance of online user services.",lightning,,,,
2016,2016-10-06,1:50 - 1:59,Gillian Byrne (Ryerson University),"If 'Libraries are Software', What Does That Look Like?","Cody Hanson’s Libraries
are software [codyhanson.com/writing/software.html] argues that the library is now software;
that our products and services can no longer live outside software, that all staff need to
understand the critical importance of software to the library, and that we “must encode our
services and our values in the software we provide.”If we accept Cody’s premise, it seems clear
that the traditionally organized library isn’t well suited to achieving this vision. This ignite talk
will riff off ideas of what a software-centred library looks like. How would it be organized?
How would the mission, values and organization planning reflect this shift in outlook?",lightning,,,,
2016,2016-10-06,1:59 - 2:08,Sam Popowich (University of Alberta),Clojure for the Perplexed,"In this Ignite talk, I will cover the principles of
functional programming and Clojure, and give a few ideas as to how functional programming
principles offer a different way of thinking about data and library technology.",lightning,,,,
2016,2016-10-06,2:08 - 3:07,Andrew Nagy (EBSCO),"Introducing FOLIO – The Community-driven Open Source Library Services
Platform.","The future is bright – think of a time when we are all working from the same common
platform to develop and deliver services to our users. No longer do we need to develop a data
model to support our data stores. No longer do we need to develop APIs to allow our disparate
systems to interoperate. Salesforce.com has its force.com platform and Amazon has its AWS
offering. What if there was a Platform-as-a-Service offering for libraries? What if that platform
was completely open? This is our bright future. FOLIO is a new initiative supported by the
OLE community, EBSCO, IndexData, developers and other service providers to provide this
future for us all as fully open source software. With an app-store like environment, we can
truly collaborate to offer the best of breed services and solutions that meet the needs of each and
every library.",lightning,,,,
2016,2016-10-06,3:07-3:26,Laura Wrubel (George Washington University),"Need Help with Your Code? Providing a Programming Consultation Service at
the Library.","George Washington University Libraries undertook a pilot to provide programming
and software development consultation services for the university community. The consultation
services took the form of half hour appointments conducted by librarians with software
development expertise, similar to other reference services offered by the library. I'll talk about
why we did this, how we set it up, how it went, and what we've learned in offering this service.",lightning,,,,
2016,2016-10-06,2:25PM-3:10PM,"Janice Kung (University of Alberta) | Pamela Carson (Concordia University)
",Raspberry Pi Prototype Project: Measuring and Displaying Noise Levels in an Academic Library,"Problems associated with noise in academic libraries are an ongoing concern for patrons and library administration. Loudness is
subjective, so what may be noisy to one person is acceptable to another. In our pilot project, we used sensors to measure
decibel levels in order to quantify what is “silent” versus what is “quiet”. Decibel measurement data were visualized on screens,
allowing visitors to see the noise levels in their area or in other areas of the library. This display allowed visitors to choose the
area with the right amount of noise for their purposes (e.g., 2 students working quietly together would go to a semi-silent area;
whereas 1 student going to read a book would want to pick the quietest area in the library). In addition, decibel levels taken at
regular intervals were sent to a database which could be queried in order to make informed and targeted interventions. We used
an Arduino microcontroller with a decibel measurement sensor which continually measured the decibel levels in an area. A
Raspberry Pi computer collected this data from the connected Arduino and the Python programming language was used to
format this data to display on multiple screens with HTML5, jQuery and Google Charts. This prototype project is ongoing and
presenters will provide a demonstration of how the Arduino and Raspberry Pi work together to display the noise levels. Results
and conclusions drawn from the pilot project will help inform library policies on space planning, library services, and enhancing
the user experience.",talk,,,,
2016,2016-10-06,3:25PM-3:55PM,Krista Godfrey (Memorial University) | Jason A. Clark (Montana State University),"Addressing the “Uncanny Valley” of Search UX - Anticipatory Design, Privacy, and Tolerance for
Systems that Speculate About You","In this session, we’ll look at how inferred and contextual aspects of a search query can offer new ways of thinking about the “10
blue links” of a search result page. We present one possibility for evolving library search by introducing the ideas and processes
behind enhancements that apply time, space, and query analysis data within our search interfaces. In our search prototype, we
demonstrate how anticipatory design models and “intention [data] mining” of search queries create a new kind of search
experience: a search that anticipates your questions. We consider the benefits and pitfalls of anticipatory design models as we
look to understand the intentions of search queries and the physical/network locations of our users. In redesigning “search as a
conversation”, we’ll consider how the anticipatory design model raises questions about privacy and we’ll present preliminary
usability findings that look to understand where the line between adding value to a system ends and feelings of surveillance
arise.",talk,,,,
2016,2016-10-06,3:55PM-4:40PM,Angie Fullington (NCSU),Delivering Dynamic Structured Content Through User-Centered Taxonomies,"Academic libraries often struggle to find language and web architectures to reflect the services we provide and the work that we
do. This results in a discrepancy between the reality of library space and service and the way in which they are presented on the
open web. Often the core of what the library provides its users is articulated in expansive, catch-all “Services” menus. The Web
Team at the NCSU Libraries developed a structured content model and “user activities taxonomy” that allows us to dynamically
align and present service elements around user goals rather than our organizational structures. Building off the success of this
approach, we are developing additional taxonomies, driven by a user-centered ontology, to modularize more of our content in
meaningful ways. An example of this is the “projects taxonomy” which allows us to better reflect work done by the libraries to
external stakeholders, complementing the “user activities taxonomy” by expanding the types of content touched by taxonomic
structures. This talk will be on the process of establishing user-focused information architectures (IAs) through the principles of
narrative taxonomy and will cover our application of user-focused IAs through the use of Drupal taxonomies. We will also
address what this approach has meant for information presentation on the NCSU Libraries website, touch on the strategies used
to garner stakeholder buy-in, and discuss the practicalities of how ontologies drive structural decision making.",talk,,,,
2016,2016-10-07,9:15AM-10:00AM,Mike Nason (UNB) | Jacob Sanford (UNB),"Starting From Scratch – The Technical, Logistical, and Political Challenges of (Re)Building an
Institutional Repository","Maybe it goes without saying, but building an institutional repository from scratch requires a tremendous amount of effort.
There's upper-level project management, institution-wide organizational concerns, extensive content recruitment, back-end
technical requirements, workflow creation, quality assurance challenges, astounding potential for custom development, political
struggles, copyright hurdles, policy creation, bug squashing, records management and digital preservation concerns... and these
concerns likely barely scratch the surface of day-to-day operations. While institutional repository software is developed for the
general needs of institutions, institutions themselves are incredibly specific; each school, library, college, university a snowflake
in its own right with unique organizational structures, hierarchies, and needs. Often – out of necessity – it is the job of too few to
accommodate these needs. Questions may be answered hastily in the interest of progress. There are faculty and colleagues to
account for. Time is short. Expectations are high. Over two years of development of a new institutional repository at the
University of New Brunswick, the myriad challenges of building an institutional repository have become abundantly and
repeatedly clear. Unless you've already built a repository at your institution with identical software, you will be embarking on a
learning process. This talk is intended to walk through the challenges and victories over approximately 2 years of extended
development and implementation of the UNB Scholar institutional repository at the University of New Brunswick told by the two
folks whose hands are the dirtiest, spanning metadata, project-level management, politics, managing expectations, and
continued development.",talk,,,,
2016,2016-10-07,10:00AM-10:30AM,,Hackfest Reports,,report,,,,
2016,2016-10-07,10:30AM-11:00AM,Krista Godfrey (Memorial University) | Merle Steeves (University of New Brunswick Libraries) | Gillian Byrne (Ryerson University Library & Archives),The Future of Access,,panel,,,,
2016,2016-10-07,11:15AM-12:15PM,Geoffrey Rockwell (University of Alberta),David Binkley Memorial Lecture and Closing Keynote: On the Ethics of Digitization,"The Snowden revelations have shown us that big data about us is being gathered and used for surveillance, but what about the
data gathered or digitized by researchers? Are big digital humanities projects not a form of cultural surveillance? Clearly we needto rethink the archiving of large amounts of data for research purposes in light of the unforeseen uses such data can be put to.
This is especially true as capture technologies allow people to accession data right into open archival systems without much
thought or curation. In this presentation I will discuss the ethics of digitization. I will do this by first confronting the common
assumption that “information wants to be free” – that more data is good. Instead I will suggest that we can draw on the ethics of
care to imagine how projects can think through the ethics of what they are gathering and who it will affect. I will use as an
example a project that has been gathering tweets about game culture.","keynote, binkley",,,,
