year,date,time,speakers,title,abstract,type,tags,slides,video,audio
2003,2003-10-03,11:00 - 11:45,Roy Tennant (California Digital Library),A Metadata Infrastructure for the 21st Century,"MARC and AACR (1 and 2) have sustained us for longer than anyone could have hoped. Although we have tinkered with them for decades, they are now showing their age more than ever. Now with multiple metadata standards that we should be conversant with (e.g., ONIX, DC), and with an encoding (i.e., XML) and manipulation (i.e., XSLT) infrastructure widely available, it seems like an opportune time to revisit our foundational standards. What are the challenges that a 21st Century metadata infrastructure should be able to meet? What are the opportunities before us? What foundation do we need to build to support the collections and services of the 21st century library? These and related issues will be explored in a session that will hopefully leave no sacred cow ungored, and no assumption unchallenged.
",talk,,https://web.archive.org/web/20180606224228/http://escholarship.cdlib.org/rtennant/presentations/2003access/meta.ppt,,
2003,2003-10-03,11:45 - 12:30,"William E. Moen (University of North Texas, Denton, TX)",Users and Metasearch Applications: New Challenges for Usability Assessment,"Metasearch applications providing single search interfaces to diverse and distributed resources have been rolled out in the past few years. These applications have the potential to reduce barriers to information discovery and access. Systematic usability assessment of the metasearch applications have yet to be undertaken. This presentation will explore issues of usability assessment and suggest key challenges in conducting robust usability assessment for this distributed search environment.
",talk,,https://web.archive.org/web/20180606224231/http://access2003.lib.sfu.ca/presentations/moen/moen.ppt,,
2003,2003-10-03,1:30 - 2:15,Lech Wojtowicz (EBSCO Publishing) | Glen Newton (CISTI),Implementing Shibboleth: Two Perspectives,"Shibboleth, a project of Internet2/MACE, is developing architectures, policy structures, practical technologies, and an open source implementation to support inter-institutional sharing of web resources subject to access controls. If implemented widely, it has the potential to replace IP address validation as the primary means of authenticating library users for remote database access. In this session, two implementors will discuss their experiences with Shibboleth.

Shibboleth at CISTI: Introducing, prototyping and extending
Authors: Glen Newton [presenter] (Head research, Canada Institute for Scientific and Technical Information (CISTI), National Research Council (NRC), David Dearman (Dalhousie University) Carolyn Brown (Manager, Journals Program NRC Research Press, CISTI, NRC)
As both a publisher and consumer of electronic resources, the Shibboleth project is of great interest to CISTI. An overview of Shibboleth's structure and functionality will be given, along with a discussion of the recent work done at CISTI implementing the NRC Research Press prototype. The process of implementing the prototype not only brought CISTI's Research group deeper into the Shibboleth project but resulted in CISTI producing and contributing code which has become part of Shibboleth's code base.

Implementing Shibboleth: A Content Provider's Perspective
EBSCO Publishing has been involved with the Shibboleth project for the past two years and was one of the first content providers involved in live Shibboleth tests. This talk will share their experiences in implementing Shibboleth as well as their perceptions on how well Shibboleth can meet the goal of seamless single sign-on for our academic customers. Issues discussed will range from the implementation of the technology, aligning the user with groups or departments level accounts for a given institution, handling multiple link-in options and determining when a user is authenticated via Shibboleth.
",talk,,https://web.archive.org/web/20180606224232/http://access2003.lib.sfu.ca/presentations/newton/newton.pdf https://web.archive.org/web/20180606224232/http://access2003.lib.sfu.ca/presentations/wojtowicz/wojtowicz.ppt,,
2003,2003-10-03,2:15 - 3:00,Mark Leggott (University of Winnipeg) | Kristina Long (Simon Fraser University),OpenURL: Pointing a Loaded Resolver,"The NISO OpenURL standard provides shared syntax for creating web-transportable packages of metadata and/or identifiers about information objects. In its most common application it is used as the basis for link-resolver middleware to link between distributed electronic information resources.

In this presentation, Kristina Long will focus on the challeges of implementing OpenURL from the developer's perspective. Mark Leggott will discuss the results of a recent survey of link resolver products undertaken by the COPPUL consortium.
",talk,,https://web.archive.org/web/20180606224233/http://access2003.lib.sfu.ca/presentations/klong/OpenURL.ppt,,
2003,2003-10-03,3:30 - 4:15,"Alan Rothenbush (Simon Fraser University, Burnaby, BC) | Jonn Martell (University of British Columbia, Vancouver, BC)","Network Security Update: Be Afraid, Be Very Afraid","Considering recent events such as the SoBig virus, we don't need to be reminded how nasty a place the Internet can be. However, knowledge of how these nasty events take place helps us become better system administrators. This session will include a discussion of popular network infiltration methods, common hacking tools such as virus generators and sniffers, and a debunking of common misbeliefs like ""firewalls can protect us."" Topics will include balancing security with usability, how wireless can possibly be more secure that wired networks, how to ""zero in"" on bad guys, and laws which are being considering and implemented for vandals. The presenters, both of whom are practicing network security professionals, will demonstrate, live and in front of the audience, how easily a malicious hacker can gain control of your computers and wired and wireless networks.

Note: No networks or computers connected to the Internet will be harmed during this presentation.
",talk,,https://web.archive.org/web/20180606224234/http://access2003.lib.sfu.ca/presentations/martell/martell.ppt,,
2003,2003-10-03,4:15 - 5:30,,Birds of a Feather Sessions,"The Birds of a Feather sessions (or ""BoFs"") are informal breakout sessions focussing on a topic of interest to participants. They are scheduled for 4:15 - 5:30 pm on Friday, Oct. 3.

Contact John Durno (jdurno@ola.bc.ca) or Mark Jordan (mjordan@sfu.ca) to suggest a session. You may also want to begin a discussion prior to the Conference using the BoF forum on the Web Board.

So far, we have confirmed BoFs on the following topics:

    Open source software for libraries (Michael Hohner, University of Winnipeg)
    OpenURLs and authentication (George Loney, University of Guelph)
    Virtual reference (Andrée Côté Moxon, Donna Dinberg, Nicolas Savard, Bibliothèque nationale du Canada / National Library of Canada)
    Content Management Framework for website publishing (William Oldfield, University of Waterloo)
    OpenILL open source ILL management system (Mark Leggott, University of Winnipeg)
    Information Commons in Academic Libraries (Leslie Firth, Carleton University) 

BoFs have also been suggested for the following topics. These BoFs will not be confirmed until someone (maybe you!) agrees to moderate them. Please contact Mark Jordan or John Durno (see above) if you are interested in moderating one of the following sessions:

    Metasearch implementation in libraries
    W3C's XML Query work and its impact
    OLAF - Open Library Application Framework
    reSearcher project

BoFs need not be formal: discussions often develop during coffee breaks or presentation question periods that may interest a number of people. Since space for these sessions at the Conference hotel is limited, however, people interested in leading a BoF on site may want to suggest it get added to the list above.
 ",bof,,,,
2003,2003-10-04,8:45 - 9:45,Clifford Lynch (CNI),Cliff's Notes,"A perennial favourite at Access. Cliff�s Notes is a survey, from Clifford�s unique perspective, of trends in digital libraries, information policy, and emerging interoperability standards. A miscellany of topics �to keep on your radar screens�.
Kenton Good's summary:
Security - The state of network and web security is really bad. Routers and switches are under attack as well as hardware with embedded processors - not just end computers or servers. How often do you upgrade the firmware on your printers? The pace of problems has really picked up as well. The time window between when problems and patches are announced and when exploits happen is growing ever smaller. The monoculture of desktop computers (microsoft) also creates a lot of problems - there is just not diversity.

Spam - problem at a large scale, not just annoyance. Email is becoming less reliable because of spam filters. This is starting to change the perception that people have of the internet as a communications medium.

Domain Names - Verizon/Network Solutions is now rediecting failed lookups back to the Verizon host - in an effort to try and sell their products.

Broadband Radios - based on wireless technology. High speed wireless (g) at home will be a distrubtion channel for home entertainment. For example, radios that know how to talk to your computer.

Stresses and Strains on the Internet - we are seeing the effects of giving out ill-advised patents on technology. These can mess up standards and deployment. Examples include current problems with streaming media patents. The good news is that the EU has been looking at software patents and takes a more conservative position on this.

Personal Digital Libraries - we are seeing people start to build large collections of electronic music and videos. Also the downloading of entire collections of journals and other content.


",talk,,,,
2003,2003-10-04,9:45 - 10:30,"Lee Iverson (University of British Columbia, Vancouver, BC)",Digital Library Research Agendas,"Libraries serve communities. This role begins with the choice and organization of collections, and continues through the choice of services offered. However, the relationship that modern research libraries have with their user community is primarily organized in terms of providing collections and services to individuals as members of communities, rather than to the communities themselves. This session will describe a more expansive model for this relationship and some of the research that will need to be done to realize that model.

The research program to design and build the right tools involves consideration of social epistemology, the sociology and anthropology of communities, semantics and knowledge management, user modelling, human-computer interaction and web-based collaboration infrastructure. The impact, however, could go well beyond the walls of the library and the academy, potentially affecting patterns of work in any organization that depends on the effective exploitation of the knowledge of its members.",talk,,,,
2003,2003-10-04,11:00 - 12:00,"David Fox (University of Saskatchewan, Saskatoon, SK) | Darryl Friesen (University of Saskatchewan, Saskatoon, SK) | Bill Oldfield (University of Waterloo) | Guy Teasdale (Laval)",Electronic Theses and Dissertations: Report on Three Projects,"ETD (electronic theses and dissertations) implementors from three universities talk about their respective services. Even though the goals of these three projects are similar, the three approaches higlight differences between off-the-shelf software and locally developed software, the influence of local academic policies and practices with regard to theses, and differing local user needs.",talk,,https://web.archive.org/web/20180606224237/http://access2003.lib.sfu.ca/presentations/oldfield/oldfield.ppt https://web.archive.org/web/20180606224237/http://access2003.lib.sfu.ca/presentations/fox/fox.ppt https://web.archive.org/web/20180606224237/http://access2003.lib.sfu.ca/presentations/teasdale/teasdale.ppt,,
2003,2003-10-04,12:00 - 12:45,"Dan Chudnov (Yale University, New Haven, CT)",The Hackfest Report,"The Hackfest will build on the tradition started last year in Windsor. This year we hope to involve not only technical participants but also library staff from public service, cataloguing, and other areas. To provide workspace, we've booked a computer lab at Simon Fraser University at Harbour Centre from 8:30 a.m. to 9 p.m. on October 1st. Harbour Centre is just a few blocks from the conference hotel. We also have access to a lab at SFU's Bennett Library (2105 in the linked diagram), which is easy to get to by public transit from downtown.

The Hackfest is generously sponsored by Innovative Interfaces.

Dan Chudnov has posted a detailed writeup on the Hackfest at /usr/lib/info. ",report,,,,
