year,date,time,speakers,title,abstract,type,tags,slides,video,audio
2015,2017-09-09,3:45pm - 4:00pm,Julienne Pascoe (Canadiana),Héritage: Metadata Challenges and Opportunities,"Canadiana’s Héritage Project is a ten year initiative to digitize and make accessible online over 60 million pages of Canadian archival microfilm. A critical question posed by digital heritage projects of this scope is how to generate description and access to largely undescribed, hand-written archival material. While a challenge that is characteristic of archival collections, it presents an opportunity to assess tools and strategies for metadata development using the latest approaches to online discovery, transcription and Linked Open Data. We will explore the latest projects at Canadiana that work with describing and exposing Héritage resources, including the translation of metadata transcriptions to a semantic web environment. Providing an overview of the Héritage project, the session will discuss some key challenges faced in providing digital access to archival resources as well as highlight strategies for the generation and publishing of metadata within a linked data framework.",lightning,,,,
2015,2017-09-09,4:00pm - 4:30pm,"Robert Warren (Carleton University, Ottawa) | Sharon Farnel (University of Alberta, Edmonton, AB)",Linked Open Data: the Value-Add to a Postcard Collection,"The Prairie Postcards Collection consists of 14,000+ postcards depicting various aspects of life on the Canadian Prairies from the late 19th through the mid 20th centuries. For this project, the metadata, originally encoded in MODS, was transformed into Linked Open Data, including the automated addition of URIs from geonames.org and other online vocabularies. In addition, the images were automatically analyzed and labeled as colour, black & white or sepia toned. This data was compared with the human supplied metadata on colouration to assess the accuracy of the software. Lastly, the openCV library with off-the-shelf facial detection code was used to determine the presence of people within postcards and annotate them using the generic friend-of-a-friend ontology. The result is a rich set of linked data that adds value to the collection but is also a valuable stand-alone dataset that might be useful to a variety of researchers, such as someone interested in tracing the spread of colourized postcards on the prairies. This talk will describe the processes and tools used to create the Linked Open Data. Sample visualizations of the collection contents as seen through its metadata will be presented and the spread of photographic technological innovation on the prairies posited. The potential of using these tools and processes on other image collections will be discussed.",talk,,,,
2015,2017-09-10,9:40am - 10:00am,Tara Robertson (CAPER-BC) | Kendra Levine (University of California Berkeley),Can I Actually Use It? Testing Open Textbooks for Accessibility,"Kendra will provide a live soundtrack to this talk to get people thinking. Tara will briefly describe the BC Open Textbook project and talk about the process of user testing these open textbooks with post-secondary students who have print disabilities. She will focus on the lessons learned in this process and how this data fed into the creation of a toolkit on accessibility for open textbook authors. The Accessibility Toolkit is rooted in universal design with the goal that the open textbooks will be accessible from the beginning and that this will benefit all students. keywords: accessibility, universal design, user testing, open textbooks Tara manages alternate format production of textbooks and other course materials for post-secondary students with print disabilities. She also advocates for students with print disabilities and collaborates with other organizations to improve access to accessible materials. Kendra works with transportation researchers, providing guidance on data, information, and research management. She also DJs and manages the music library at a college radio station.",talk,,,,
2015,2017-09-10,10:00am - 10:15am,"Dan Scott (Laurentian University, Sudbury, ON)",DIALLED: Distributed Index of All(*) Library Location and Event Data,"Libraries have a discoverability problem on the web; not just their resources, but libraries themselves are almost invisible. Search engines draw on social media to surface libraries as businesses with mixed success. OCLC offers the WorldCat Registry but their non-commercially licensed data depends on manually maintained contributions and the data for some of Canada’s largest public library systems is woefully out of date or non-existent. One way forward is for libraries to do a better job of representing their own data (location, hours, contact information, branch relationships) in a structured format. I have previously led a preconference in manually marking up library web pages with schema.org structured data, but we need to make it easier for every library to adopt. Thus, through the summer of 2015, I will have been leading an effort to supply templates for web pages and themes for common content management systems that automatically publish compliant schema.org metadata for libraries and events. This session will present the results of that effort and encourage our most influential library technologists to adopt those templates or approaches for their own libraries.",talk,,,,
2015,2017-09-10,11:00am - 12:00pm,"Stacey Boileau (Ontario Colleges Library Service, Toronto) | Jenny Jing (Discovery Garden) | Erin Tripp (Discovery Garden) | Ian Bigelow (Georgian College, Barrie, ON) | Danielle Emon (Loyalist College, Belleville, ON)",The Impact of Linked Data in Digital Curation and Application to the Cataloguer's Workflow,"Information organization and systems in libraries are in a state of significant flux. In systems there is a shift to XML and RDF-based schemas and ontologies while resource description content standards have changed from AACR2 to RDA. A move from MARC to BIBFRAME and other linked data applications is on the horizon. Linked data and the semantic web have become buzzwords, but what is linked data and why it is important for librarians? How can we use it in digital curation?  What can libraries do now to “prepare” for this change in their current practice?",panel,,,,
2015,2017-09-10,2:00pm - 2:45pm,Mita Williams (University of Windsor),Library of Cards,"The card has become the dominant design pattern of the web and the app. Cards are so ubiquitous that they hide in plain site: Twitter and Facebook use cards as does Google. Cards can swiped, or rearranged, or flipped through but unfortunately, cards cannot be moved between applications as each app is a walled garden. Librarians have yet to explore what cards – with their array of affordances and functionality – could mean for literature and scholarly communication. This is particularly troubling because libraries have been at the forefront of developing and using index cards as a means to organize their collections for hundreds of years. This talk will explore how we might transform the “Paper machine” driven by index cards into new forms of sharing on the web.",talk,,,,
2015,2017-09-10,2:45pm - 3:15pm,"Fangmin Wang (Ryerson University, Toronto) | Namir Ahmed (Ryerson University, Toronto) | Sally Wilson (Ryerson University, Toronto)",Ryerson Library's Digital Media Experience Lab: Serendipity in the Digital Age,"The Ryerson University Library & Archives’ Digital Media Experience (DME) Lab is one of many exciting initiatives/spaces in the newly opened Student Learning Centre – a library of the 21st century. The DME Lab exists to help Ryerson students learn basic and advanced technology skill-sets while exposing them to new and emerging technologies such as 3D printers, Oculus Rift Virtual Reality Headsets, Drones, Arduinos, MaKey-MaKeys, etc. It aims to support curricular and extracurricular student learning through hands-on workshops, peer tutoring and one-on-one instruction. At Ryerson, not every student has equal access to new and emerging technologies. 3D printers for example are only available to students enrolled in specific faculties. The Ryerson Library saw an opportunity to learn from other Library Makerspaces, while stamping our lab with Ryerson’s unique DNA. Since opening in February, the DME Lab has generated tremendous interest among students. It has also helped build meaningful partnerships with faculty and other experts on campus. The result of this is a collaborative learning environment that enables students and faculty to discover new possibilities powered by emerging technologies for their academic and career success. In this presentation we will share our stories of the creation of the lab, key observations and our most important ‰Û÷take-aways’. Though we’re still learning and experimenting, one thing is clear: people build communities, not technology.",talk,,,,
2015,2017-09-10,3:30pm - 4:00pm,John Durno (University of Victoria),The Lost World of Telidon: Challenges in the Conservation of Glenn Howarth's Art,"In 2012 the University of Victoria Archives received a donation of materials from the estate of the late artist Glenn Howarth, RCA. Included in the donation were several 5.25″ floppy disks containing the only known copies of the artist’s early digital artworks. Created in the early 1980s using locally developed software implementing the PDI/NAPLPS standard developed by the CRC, these artworks were deeply enmeshed in the technology of their era. When our Archives was approached by a local curator wishing to review the works for inclusion in a planned retrospective, we undertook a project to make the artworks accessible in a modern computing environment. This talk will discuss the particular challenges we encountered as well as larger questions relating to maintaining the authenticity of digital artworks across multiple generations of computing hardware and software.",talk,,,,
2015,2017-09-10,4:00pm - 4:30pm,"Sarah Simpkin (University of Ottawa) | Sam Popowich (University of Alberta, Edmonton, AB)",Virtual Collaboration: Tips and Tricks for Working Together at a Distance,"In spring 2015, two librarians set out on a quest to improve their programming skills together — remotely! In this session, we’ll discuss our strategies for remote pair programming, showcase the projects we attempted, and share our best practices for getting started with a remote set-up. Pair programming can seem like a daunting challenge, but many developers have spoken about its benefits, both in terms of clarifying the thinking around a problem, as well as improving the quality of the code and the productivity of the developers. As a gentle introduction to pair programming, we decided to work together on a couple of well-defined projects. Remote pair programming raises challenges around communication and infrastructure, and in this talk we will discuss those challenges and how we met them. We will also talk about our experiences in working as a pair, as well as remotely. Finally, we’ll share what we learned about coding, design, and software problem-solving in libraries.",talk,,,,
2015,2017-09-11,9:40am - 10:40am,"Christina Harlow (University of Tennessee, Knoxville, TN) | Tim Knight (Osgoode Hall Law School Library at York University, Toronto) | Sarah Sutherland (CanLII)",Navigating Linked Open Data: a Panel Discussion,"Libraries have a lot of legacy data to bring to the linked data table. As the potential of the semantic web grows, it’s clear that controlled methods of organization will be critical for its success. This panel discusses two projects to take existing library cataloging and metadata standards and transform them for use as and within Linked Open Data platforms. Tim and Sarah have set out to explore if library classification standards can facilitate and improve semantic navigation as an online controlled vocabulary. They are using a specialized legal classification scheme known as KF Modified. The project has two phases:  converting the current print based format, maintained in a legacy word processing platform, to XML and then mapping the results to SKOS and creating a dynamic data standard that can be published as linked data.Christina is creating a prototype workflow for extending existing library authority systems by ontology development for local terms. She is developing a local ontology using a RDF model and a suite of tools to allow the creation of a local authority dataset specific to Southern Appalachia, but that remains interoperable with the LoC, Getty and GeoNames Authorities through data modeling and using appropriate RDF statements.The panel will discuss opportunities and setbacks in their own projects, as well as areas for future development and collaboration.",talk,,,,
2015,2017-09-11,10:40am - 11:00am,"Dale Askey (McMaster University, Hamilton, ON)",Doing More with 3D Printing,"3D printing isn’t new to libraries nor to Access, but in the Lewis & Ruth Sherman Centre for Digitial Scholarship at McMaster University, we are delving deeper into the technology. We currently have a fleet of five printers of three different types. While two of them are used for public printing, the other three form a research cluster of printers, where we do comparison testing and other experiments. Our intent is to create a body of knowledge of use to our own campus and beyond for those who need to know detailed information about 3D printers. Currently, most information either stems from manufacturers or either happy or disgruntled customers and thus lacks rigour and method. This lightning talk will introduce some of the work we have done and highlight some of the key quirks of current 3D printers.",talk,,,,
2015,2017-09-11,11:45am - 12:45pm, Amy Buckland (University of Chicago),Closing Keynote: OA or GTFO,"Open Access is not just about a new mode of scholarship. It’s about community. It’s about social justice. It’s about getting back to the point of scholarship – to share knowledge and make the world a better place. Call me a zealot, a pollyanna, or some other words (be creative, at least, svp) but I believe the discussion of OA needs to happen throughout library land, because we all have a role to play in making it happen.",keynote,,,,
